permutation_seed,perm_trial_idx,layer_idx,layer_name,subspace_cosine_sim,n_layers_permuted,model_key,behavior
42004,4,15,model.layers.15,0.045957282185554504,16,llama,refusal_calibration
42004,4,16,model.layers.16,0.04477325826883316,16,llama,refusal_calibration
42004,4,17,model.layers.17,0.03722193092107773,16,llama,refusal_calibration
42004,4,18,model.layers.18,0.034405406564474106,16,llama,refusal_calibration
42004,4,19,model.layers.19,0.03389957547187805,16,llama,refusal_calibration
42004,4,20,model.layers.20,0.031858496367931366,16,llama,refusal_calibration
42004,4,21,model.layers.21,0.02745712921023369,16,llama,refusal_calibration
42004,4,22,model.layers.22,0.03169756382703781,16,llama,refusal_calibration
42004,4,23,model.layers.23,0.031455837190151215,16,llama,refusal_calibration
42004,4,24,model.layers.24,0.02819899097084999,16,llama,refusal_calibration
42004,4,25,model.layers.25,0.03371385484933853,16,llama,refusal_calibration
42004,4,26,model.layers.26,0.030919287353754044,16,llama,refusal_calibration
42004,4,27,model.layers.27,0.031497012823820114,16,llama,refusal_calibration
42004,4,28,model.layers.28,0.03770482912659645,16,llama,refusal_calibration
42004,4,29,model.layers.29,0.03547390550374985,16,llama,refusal_calibration
42004,4,30,model.layers.30,0.03276578336954117,16,llama,refusal_calibration
42004,4,31,model.layers.31,0.04233826324343681,16,llama,refusal_calibration
