layer_idx,layer_name,component_idx,variance_explained_ratio,cumulative_var_explained
30,model.layers.30,4,0.03626285493373871,0.536440372467041
31,model.layers.31,0,0.19004753232002258,0.19004753232002258
31,model.layers.31,1,0.15744328498840332,0.3474908173084259
31,model.layers.31,2,0.08721015602350235,0.43470097333192825
31,model.layers.31,3,0.06381426751613617,0.4985152408480644
31,model.layers.31,4,0.035463593900203705,0.5339788347482681
32,model.layers.32,0,0.1858474612236023,0.1858474612236023
32,model.layers.32,1,0.14963608980178833,0.3354835510253906
32,model.layers.32,2,0.08726749569177628,0.4227510467171669
32,model.layers.32,3,0.06252887099981308,0.48527991771698
32,model.layers.32,4,0.03620411828160286,0.5214840359985828
33,model.layers.33,0,0.1824127733707428,0.1824127733707428
33,model.layers.33,1,0.1570974737405777,0.3395102471113205
33,model.layers.33,2,0.08548355102539062,0.4249937981367111
33,model.layers.33,3,0.06101897731423378,0.4860127754509449
33,model.layers.33,4,0.03533976897597313,0.521352544426918
34,model.layers.34,0,0.19922032952308655,0.19922032952308655
34,model.layers.34,1,0.14856362342834473,0.3477839529514313
34,model.layers.34,2,0.08235622197389603,0.4301401749253273
34,model.layers.34,3,0.05923193693161011,0.4893721118569374
34,model.layers.34,4,0.034614142030477524,0.5239862538874149
35,model.layers.35,0,0.17698295414447784,0.17698295414447784
35,model.layers.35,1,0.13452878594398499,0.31151174008846283
35,model.layers.35,2,0.08409455418586731,0.39560629427433014
35,model.layers.35,3,0.061099641025066376,0.4567059352993965
35,model.layers.35,4,0.037281643599271774,0.4939875788986683
36,model.layers.36,0,0.18002964556217194,0.18002964556217194
36,model.layers.36,1,0.13924123346805573,0.31927087903022766
36,model.layers.36,2,0.08210313320159912,0.4013740122318268
36,model.layers.36,3,0.058998867869377136,0.4603728801012039
36,model.layers.36,4,0.037294864654541016,0.49766774475574493
37,model.layers.37,0,0.1749844253063202,0.1749844253063202
37,model.layers.37,1,0.1202877089381218,0.295272134244442
37,model.layers.37,2,0.08226796239614487,0.37754009664058685
37,model.layers.37,3,0.06015709415078163,0.4376971907913685
37,model.layers.37,4,0.039615191519260406,0.4773123823106289
38,model.layers.38,0,0.17087282240390778,0.17087282240390778
38,model.layers.38,1,0.1117331013083458,0.28260592371225357
38,model.layers.38,2,0.0791545957326889,0.3617605194449425
38,model.layers.38,3,0.0601687915623188,0.4219293110072613
38,model.layers.38,4,0.04215612635016441,0.4640854373574257
39,model.layers.39,0,0.17025132477283478,0.17025132477283478
39,model.layers.39,1,0.131659135222435,0.3019104599952698
39,model.layers.39,2,0.08090440928936005,0.3828148692846298
39,model.layers.39,3,0.06079825758934021,0.44361312687397003
39,model.layers.39,4,0.04380778968334198,0.487420916557312
40,model.layers.40,0,0.17434784770011902,0.17434784770011902
40,model.layers.40,1,0.13787239789962769,0.3122202455997467
