layer_idx,layer_name,component_idx,variance_explained_ratio,cumulative_var_explained
24,model.layers.24,4,0.05725231394171715,0.41173603013157845
25,model.layers.25,0,0.13042181730270386,0.13042181730270386
25,model.layers.25,1,0.08188451826572418,0.21230633556842804
25,model.layers.25,2,0.07634302228689194,0.28864935785532
25,model.layers.25,3,0.06051406264305115,0.3491634204983711
25,model.layers.25,4,0.05768205225467682,0.40684547275304794
26,model.layers.26,0,0.13040190935134888,0.13040190935134888
26,model.layers.26,1,0.08321049809455872,0.2136124074459076
26,model.layers.26,2,0.07684096693992615,0.29045337438583374
26,model.layers.26,3,0.060152605175971985,0.3506059795618057
26,model.layers.26,4,0.05733361840248108,0.4079395979642868
27,model.layers.27,0,0.13159959018230438,0.13159959018230438
27,model.layers.27,1,0.08318778872489929,0.21478737890720367
27,model.layers.27,2,0.0767664834856987,0.2915538623929024
27,model.layers.27,3,0.059672847390174866,0.35122670978307724
27,model.layers.27,4,0.058709777891635895,0.40993648767471313
28,model.layers.28,0,0.12780693173408508,0.12780693173408508
28,model.layers.28,1,0.08303311467170715,0.21084004640579224
28,model.layers.28,2,0.07489314675331116,0.2857331931591034
28,model.layers.28,3,0.05896228924393654,0.34469548240303993
28,model.layers.28,4,0.057234834879636765,0.4019303172826767
29,model.layers.29,0,0.12355716526508331,0.12355716526508331
29,model.layers.29,1,0.08514891564846039,0.2087060809135437
29,model.layers.29,2,0.07589410245418549,0.2846001833677292
29,model.layers.29,3,0.058463823050260544,0.34306400641798973
29,model.layers.29,4,0.057144202291965485,0.4002082087099552
30,model.layers.30,0,0.11834650486707687,0.11834650486707687
30,model.layers.30,1,0.08911413699388504,0.20746064186096191
30,model.layers.30,2,0.07433979213237762,0.28180043399333954
30,model.layers.30,3,0.05774574726819992,0.33954618126153946
30,model.layers.30,4,0.057099469006061554,0.396645650267601
31,model.layers.31,0,0.11832050234079361,0.11832050234079361
31,model.layers.31,1,0.09709033370018005,0.21541083604097366
31,model.layers.31,2,0.07083005458116531,0.286240890622139
31,model.layers.31,3,0.06098379194736481,0.3472246825695038
31,model.layers.31,4,0.05622824281454086,0.40345292538404465
