layer_idx,layer_name,component_idx,variance_explained_ratio,cumulative_var_explained
8,model.layers.8,3,0.056186284869909286,0.3762158341705799
8,model.layers.8,4,0.04671404883265495,0.42292988300323486
9,model.layers.9,0,0.13181324303150177,0.13181324303150177
9,model.layers.9,1,0.09587150067090988,0.22768474370241165
9,model.layers.9,2,0.08432617783546448,0.31201092153787613
9,model.layers.9,3,0.05373149737715721,0.36574241891503334
9,model.layers.9,4,0.04795324057340622,0.41369565948843956
10,model.layers.10,0,0.12783922255039215,0.12783922255039215
10,model.layers.10,1,0.09211402386426926,0.2199532464146614
10,model.layers.10,2,0.08015284687280655,0.30010609328746796
10,model.layers.10,3,0.052670106291770935,0.3527761995792389
10,model.layers.10,4,0.04552898183465004,0.39830518141388893
11,model.layers.11,0,0.13288365304470062,0.13288365304470062
11,model.layers.11,1,0.09619513154029846,0.22907878458499908
11,model.layers.11,2,0.07403377443552017,0.30311255902051926
11,model.layers.11,3,0.05240809544920921,0.35552065446972847
11,model.layers.11,4,0.04447308927774429,0.39999374374747276
12,model.layers.12,0,0.132766991853714,0.132766991853714
12,model.layers.12,1,0.10033034533262253,0.23309733718633652
12,model.layers.12,2,0.07448462396860123,0.30758196115493774
12,model.layers.12,3,0.053051915019750595,0.36063387617468834
12,model.layers.12,4,0.04508265107870102,0.40571652725338936
13,model.layers.13,0,0.13068130612373352,0.13068130612373352
13,model.layers.13,1,0.10795186460018158,0.2386331707239151
13,model.layers.13,2,0.08436865359544754,0.32300182431936264
13,model.layers.13,3,0.05193302035331726,0.3749348446726799
13,model.layers.13,4,0.04387079179286957,0.41880563646554947
14,model.layers.14,0,0.133446604013443,0.133446604013443
14,model.layers.14,1,0.10234683007001877,0.23579343408346176
14,model.layers.14,2,0.08700425922870636,0.3227976933121681
14,model.layers.14,3,0.04954133182764053,0.37233902513980865
14,model.layers.14,4,0.04492263123393059,0.41726165637373924
15,model.layers.15,0,0.1313173621892929,0.1313173621892929
15,model.layers.15,1,0.10231830179691315,0.23363566398620605
15,model.layers.15,2,0.08737580478191376,0.3210114687681198
15,model.layers.15,3,0.0553446039557457,0.3763560727238655
15,model.layers.15,4,0.04505903273820877,0.4214151054620743
16,model.layers.16,0,0.12886925041675568,0.12886925041675568
16,model.layers.16,1,0.1051105335354805,0.23397978395223618
16,model.layers.16,2,0.07744543254375458,0.31142521649599075
16,model.layers.16,3,0.05341164395213127,0.364836860448122
16,model.layers.16,4,0.047082338482141495,0.4119191989302635
17,model.layers.17,0,0.1329582929611206,0.1329582929611206
17,model.layers.17,1,0.11075964570045471,0.24371793866157532
17,model.layers.17,2,0.07264772057533264,0.31636565923690796
17,model.layers.17,3,0.053685907274484634,0.3700515665113926
17,model.layers.17,4,0.04556562006473541,0.415617186576128
18,model.layers.18,0,0.1307317167520523,0.1307317167520523
